"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"5606",241872,"Tanzania, United Rep. of",738,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",1159513365.426,232740000,8.2e+07,493751227.47634,121084584.148798,232389022.787641
"5607",241873,"Tanzania, United Rep. of",738,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,69267900.3383828,0,0,0,0
"5608",241878,"Tanzania, United Rep. of",738,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-4097309657.84901,-2293108037.54039,-1405889276.42615,-1798249649.68943,-1030993502.76524,-777663907.530316
"5609",241899,"Tanzania, United Rep. of",738,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",23842444.0821441,-3017680.74495167,50944764.4109183,4751391.56704113,199993257.236214,17588392.0320331
"5610",241902,"Tanzania, United Rep. of",738,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-292200673.075756,277319111.899554,1633582642.97735,-769720538.050341,587929711.601201,-793287906.529591
"5611",241910,"Tanzania, United Rep. of",738,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-4097309657.84901,-2293108037.54041,-1405889276.42616,-1798249649.68945,-1030993502.76524,-777663907.530314
"5612",241922,"Tanzania, United Rep. of",738,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-3801444.76495473,2016620.44962833,-2096460.9809279,-2231729.79373021,524440.663672841,-778353.732031651
"5613",241924,"Tanzania, United Rep. of",738,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",0,0,0,0,0,0
"5614",241925,"Tanzania, United Rep. of",738,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",-3801444.76495473,2016620.44962833,-2096460.9809279,-2231729.79373021,524440.663672841,-778353.732031651
"5615",241948,"Tanzania, United Rep. of",738,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",380108700.442507,446194416.171715,376761132.87631,464080083.577278,481188405.486416,344318690.374039
"5616",241952,"Tanzania, United Rep. of",738,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",1013310305.67451,296244633.25945,699724515.847568,408462588.102581,1323380090.38745,-63313124.9644041
"5617",241953,"Tanzania, United Rep. of",738,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",1013310305.67451,296244633.25945,699724515.847568,408462588.102581,1323380090.38745,-63313124.9644041
"5618",241954,"Tanzania, United Rep. of",738,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",370993700,310344400,220814086.877413,367900000,-94300000,22448000
"5619",241991,"Tanzania, United Rep. of",738,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",370993700,310344400,220814086.877413,367900000,-94300000,22448000
"5620",241992,"Tanzania, United Rep. of",738,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",1407051544.94562,742411049.24778,1096638188.37593,744196367.97522,1317250246.29671,-3618911.20334039
"5622",242096,"Tanzania, United Rep. of",738,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,0,0,0,0
"5623",242505,"Thailand",578,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",76270.9,12721773.118766,-111902853.035652,-610540770.85638,4012581.5008144,43123485.7372701
"5624",242544,"Thailand",578,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",27752982397.6839,43450722746.857,43839959641.1242,27868352228.0192,38260405012.9947,20976586980.2734
"5625",242554,"Thailand",578,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",229765841994.04,221222867634.415,247775145772.378,283659578059.95,272830888735.171,232048457255.984
"5626",242556,"Thailand",578,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",14804344061.5742,14143883039.0173,15796940106.0876,20132346798.2,14778350901.3546,9781528661.76402
"5627",242584,"Thailand",578,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-3721517620.88174,2267541456.16126,8802285850.25595,3189878552.83616,-1001557898.96799,-70094985.0800656
"5628",242601,"Thailand",578,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",271446167901.394,277273903172.05,304652181948.389,328581755663.36,323878328530.532,257981084338.873
"5629",242628,"Thailand",578,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5743459547.46349,5724086536.77684,6873915815.20269,7694319809.03424,7196124136.93032,3334947961.46326
"5630",242629,"Thailand",578,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",15662245819.8629,15063082306.1213,16829394658.6517,18934752996.9515,18891444733.902,17997432262.5968
"5631",242669,"Thailand",578,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-12690909910.6737,1481439239.03774,9400676368.61555,-3808121225.73145,-945727595.910569,-7938582104.55246
"5632",242718,"Thailand",578,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",55537733.66495,257359926.26773,234617773.80558,-222990478.360206,62712946.8719986,15922380.1314856
"5633",242724,"Thailand",578,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",3397942551.42131,1816934623.33899,7669931121.87962,2476870289.94297,2487235073.85577,12004725907.8469
"5634",242725,"Thailand",578,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",3817225165.29357,4279061049.13107,11552226646.1136,1952331160.08428,7852520751.26351,4058323848.35758
"5635",242731,"Thailand",578,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",3062909912.49763,-1340277675.28846,795002045.032476,1175113504.33877,-876907937.686513,1081093358.97387
"5636",242742,"Thailand",578,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",27752982397.684,43450722746.8569,43839959641.1241,27868352228.0193,38260405012.9947,20976586980.2735
"5637",242758,"Thailand",578,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-946718113.343186,-840345360.960579,-773738485.087346,-266188401.990936,-533110138.23592,210802571.502165
"5638",242824,"Thailand",578,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",419282613.872277,2462126425.79208,3882295524.23401,-524539129.85869,5365285677.40774,-7946402059.48932
"5639",242826,"Thailand",578,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",76270.9,12721773.118766,29036859.3357808,0,4012581.5008144,43123485.7372701
"5640",242833,"Thailand",578,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",1805782978.54642,974476976.53085,-220784738.3759,2989287226.61978,3128086852.26007,11272149689.6255
"5641",242834,"Thailand",578,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-2148072778.98837,78321629.5368292,5239591477.70828,2341951516.26885,1852063790.66984,12276405320.567
"5642",242841,"Thailand",578,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",-5715012.84226392,774011134.661105,2383090085.82682,2424924753.49331,2483786701.05036,4813216927.29239
"5643",242842,"Thailand",578,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",55537733.66495,257359926.26773,234617773.80558,-222990478.360206,62712946.8719986,15922380.1314856
"5644",242843,"Thailand",578,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",1466572819.04233,-1210456801.77973,-1475659534.66916,2189204676.56597,1608800049.72099,1873655726.60479
"5645",242853,"Thailand",578,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",5273111989.72271,9212506183.91666,9816433502.83478,8834881351.83854,4922926471.98284,11239993239.6247
"5646",242854,"Thailand",578,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",4991050838.00375,13392638955.0246,14182025151.4159,17127311771.7143,10163544233.6452,18596054055.0656
"5647",242862,"Thailand",578,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",6062645641.1537,9075985593.83499,8493914241.9564,7505908715.0334,3891532103.55579,9433937412.89342
"5648",242893,"Thailand",578,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-119656779.041454,95865921.1081509,-58195813.200281,236759171.53962,-18510383.9489085,356229263.210118
"5649",242979,"Thailand",578,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",5858908314.38,12843651143.3447,25956330975.2556,7263538564.43547,13583866605.8748,18355757034.5246
"5650",243029,"Thailand",578,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",5210982691.486,-1418599304.82529,-4444589432.67579,-1166838011.93007,-2728971728.35634,-11195311961.5931
"5651",243040,"Thailand",578,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,140939712.371433,610540770.85638,0,0
"5654",243421,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",1166100,27693200,27011836.78,35953598.7292253,45517014.54,29192861.53
"5656",243423,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-2091000,-27693200,-11010879.05,-42939878.3792253,-45028485.49,-38695568.6
"5658",243473,"Timor-Leste, Dem. Rep. of",537,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",220219423.238935,-156477190.529871,262861796.960691,129727651.021133,-17582603.3071503,-142022.533435744
"5660",243475,"Timor-Leste, Dem. Rep. of",537,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,5154172.57419841,0,0,0,0
"5662",243485,"Timor-Leste, Dem. Rep. of",537,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",253823829.318527,-503209700,-305050182.311377,-139593284.708593,159804464.515901,-295586751.105055
"5664",243521,"Timor-Leste, Dem. Rep. of",537,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",13366500,21475600,29477426.13,39891635.77,59598082.9,64120533.6973
"5666",243583,"Timor-Leste, Dem. Rep. of",537,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"5668",243621,"Timor-Leste, Dem. Rep. of",537,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",253823700,-503209900,-305050182.311377,-139593284.708593,159804464.515904,-295586751.105056
"5670",243677,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",0,0,0,0,-6.5e+08,0
"5672",243681,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",0,0,0,0,-6.5e+08,0
"5674",243683,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",12666800,12666800,0,0,-6.5e+08,0
"5676",243693,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-23239700,-2e+06,4e+06,-1950000,-1800000,2e+06
"5678",243761,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",0,0,0,0,0,0
"5680",243801,"Timor-Leste, Dem. Rep. of",537,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",29006300,29865200,34030057.221827,51553900.179338,25824549.846545,12433455.06869
"5682",243841,"Timor-Leste, Dem. Rep. of",537,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",29006300,29865200,34030057.221827,51553900.179338,25824549.846545,12433455.06869
"5684",243843,"Timor-Leste, Dem. Rep. of",537,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",29006300,29865200,34030057.221827,51553900.179338,25824549.846545,12433455.06869
"5686",243845,"Timor-Leste, Dem. Rep. of",537,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",0,0,0,0,0,0
"5688",243847,"Timor-Leste, Dem. Rep. of",537,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",29006300,29865200,34030057.221827,51553900.179338,25824549.846545,12433455.06869
"5690",243849,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",91006899.613869,96780600,109896003.011685,121872114.419877,117471950.751448,57104512.9667158
"5692",243851,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1319666300,1165576900,1122771561.1326,1059724335.5602,1039469716.61367,842419105.815038
"5694",243857,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",-150789999.999998,-704061000,-340388000.000002,-180736600,-489712000,-258309000
"5696",243891,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",24405700,29693200,23011836.78,37903598.7292253,47317014.54,27192861.53
"5698",243895,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",24405700,29693200,23011836.78,37903598.7292253,47317014.54,27192861.53
"5700",243897,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-23239700,-2e+06,4e+06,-1950000,-1800000,2e+06
"5702",243917,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-130921199.999998,-295149800,397301599.999998,-264769000,469707200,620685400
"5704",243921,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",-19868800,-408911200,-737689600,84032400,-959419200,-878994400
"5706",243959,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1541300,1640100,2340074.23,2176095.895,3361087.44,690439.09
"5708",243961,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",71717300,63167900,73577862.2430457,67294502.5172108,67747517.9264086,51032968.0832719
"5710",244141,"Timor-Leste, Dem. Rep. of",537,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-924900,0,16000957.73,-6986279.65,488529.05,-9502707.07
"5716",245617,"Togo",742,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",197540746.231032,144514324.237195,138674010.174089,121789902.477873,129992436.200467,143380084.562898
"5717",245618,"Togo",742,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",265829078.637344,266044949.542085,273177245.606524,301433775.78251,291551099.32609,294995985.237654
"5718",245619,"Togo",742,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",203806527.299213,217914391.308163,210016698.340801,220965634.480661,214583780.08214,181437963.820043
"5719",245660,"Togo",742,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",121242306.680658,141342045.824342,151543919.987941,151500974.986267,154410820.013293,148029867.530213
"5720",245702,"Togo",742,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",74680525.0144064,17213809.2193324,43712572.0453879,4314708.76042884,13288707.3716826,85763030.3953322
"5721",245773,"Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-2886783.20443213,-5185506.04633268,-29228972.2147318,252501745.000681,33380495.6043371,-16111302.0944269
"5722",245774,"Togo",742,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",286097783.292174,293367514.554934,265632511.206866,351340146.380206,357644753.701689,438979424.89449
"5723",245775,"Togo",742,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",16494539.6631019,17380442.2316332,22061367.2503501,34958819.8941733,67696286.8212714,66229262.3759034
"5724",245822,"Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",277356995.065452,149642358.426945,193279420.379869,263267859.195098,198543801.674861,421817127.450171
"5725",245823,"Togo",742,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-202676470.051045,-132428549.207613,-149566848.334481,-258953150.434669,-185255094.303178,-336054097.054839
"5726",245861,"Togo",742,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",232410827.57473,467837674.92739,-162611107.051985,-80479694.5306129,-327000168.43858,17629682.1670059
"5727",245864,"Togo",742,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",115678749.170319,-24756941.5544402,142576717.982138,-187229521.300652,608914203.334159,195095541.394742
"5728",245865,"Togo",742,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",38486.6695935112,25561909.9287948,68566.9884493742,144701.465353048,363599.025831974,197305.991937803
"5729",245892,"Togo",742,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-191421360.965694,-160639553.923385,146927848.481956,131529740.077344,234504893.932933,352012441.394496
"5730",245899,"Togo",742,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",269603243.629072,275987072.323302,243571143.956516,316381326.486033,289948466.880417,372750162.518587
"5731",245938,"Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",280860477.840011,48332158.4697828,17924531.157844,207762599.35618,213430021.260761,15163676.5515448
"5732",245939,"Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",348653283.930899,256966270.193861,-32575797.57994,70205764.2287499,42842683.3347004,-112262979.804213
"5733",245942,"Togo",742,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-191421360.965702,-160639553.923391,146927848.481958,131529739.897309,234503187.189115,352012441.394495
"5734",245952,"Togo",742,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",286097783.292174,293367514.554934,265632511.206866,351340146.380206,357644753.701689,438979424.89449
"5735",245963,"Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",203614036.07332,205400284.373168,51014648.5355165,38589498.0081638,94679906.5934654,403300937.13895
"5736",245964,"Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",203614036.07332,205400284.373168,51014648.5355165,38589498.0081638,94679906.5934654,403300937.13895
"5737",245967,"Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",280860477.840011,36928284.0746992,177385.348698879,207474956.870421,213336150.350737,-17813949.4700049
"5738",246028,"Togo",742,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",269603243.629072,275987072.323302,243571143.956516,316381326.486033,289948466.880417,372750162.518587
"5739",246029,"Togo",742,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1498688995.56299,1578379785.51372,1588595518.22664,1702908075.83448,1665136817.79807,1721559850.24159
"5740",246053,"Togo",742,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2417102321.45634,2400134074.85714,2090588862.02818,2328922255.67592,2260740914.92155,2389189484.40299
"5741",246077,"Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",122341.963541675,32095544.6869623,12916408.8858407,-68917533.6726249,21650045.3390437,3278397.98954687
"5742",246078,"Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",211795251.053512,335197583.26771,215998522.516137,89484412.4910505,181817712.252502,485021991.174373
"5743",246085,"Togo",742,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",169826646.432414,-74773047.8309553,175538442.414295,-93206259.4283081,-25362213.1445163,-171609454.062259
"5744",246121,"Togo",742,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-2795445.3635466,-5750755.49973919,-29175584.391337,257996424.017631,33380495.6043371,-31615501.171648
"5745",246133,"Togo",742,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",232563057.30954,471113040.449861,-73376589.0041605,103064548.948761,-147030859.741631,191563723.674953
"5746",246258,"Togo",742,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",211672909.08997,303102038.580748,203082113.630296,158401946.163675,160167666.913458,481743593.184826
"5747",248913,"Tonga",866,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",11236897.9800567,12182014.1033933,15077595.6252116,17326312.9050669,17897762.6762025,16234043.4448991
"5748",248932,"Tonga",866,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",58613.2112076359,64827.761407401,734749.006727552,1352303.50740035,1009327.48004742,467213.425372839
"5749",248936,"Tonga",866,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",27153499.681613,26802204.149067,28064115.1877511,31837477.3191356,31219628.5419115,33103050.6428272
"5750",249028,"Tonga",866,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",70256881.1122332,103168335.198981,102004945.659173,104850808.124847,112481817.777651,99779579.3254015
"5751",249032,"Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",0,0,0,0,0,0
"5752",249043,"Tonga",866,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-1396.93788110384,-1226.62454722432,171.688881340375,-604320.849649937,116270.713802091,0
"5753",249070,"Tonga",866,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-543673.483070905,853711.104511464,-588328.85440018,39042.5142266623,-368127.15867451,-677142.54152207
"5754",249100,"Tonga",866,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",22525067.9794735,30808159.7256454,54175883.9917771,49101896.9672074,28988159.5168704,69344078.096674
"5755",249121,"Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",41039.6955065033,35954.1660281548,8297.14698265966,412775.129069348,1464234.71422214,81264.9338934868
"5756",249154,"Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",-1316443.38912089,4431681.78401382,5197576.49631251,4271754.06700756,-6196646.87873906,-2680102.42219825
"5757",249168,"Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",-1316443.38912089,4431681.78401382,5197576.49631251,4271754.06700756,-6196646.87873906,-2680102.42219825
"5758",249195,"Tonga",866,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",41039.6955065033,35954.1660281548,8297.14698265966,412775.129069348,1464234.71422214,81264.9338934868
"5759",249207,"Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",224923.467266027,-34898.5510073812,-349342.225935037,1582930.99187258,-1134821.26201542,-1044018.67648209
"5760",249208,"Tonga",866,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-787883.643676081,4770764.43682734,6381988.92040955,6812684.08898823,-5099968.78110149,-7334376.05922384
"5761",249209,"Tonga",866,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",244210.160605175,-3917053.33231588,-6970317.77480973,-6773641.57476157,4731841.62242697,6657233.51770178
"5762",249322,"Tonga",866,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",0,0,1259.89200966869,0,4953021.21358055,4844647.33158264
"5763",249400,"Tonga",866,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-21567111.8799263,3653870.73479833,24693792.4224931,18236873.776097,24773854.5003184,43563948.236161
