"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"193478","Peru",293,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-8770054372.22813,-4199112035.51539,-1714799012.70949,-2641333817.56753,-1276961806.02061,2238820914.96025
"193490","Peru",293,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",702802097.21,165427998.04,-3360265947.23,-515077931.91,440825056.86,2182945627.89
"193510","Peru",293,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-2718429319.03534,915565543.696635,7016270394.3135,715078233.80302,3419366877.29285,-675673894.788984
"193530","Peru",293,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",702802097.21,165427998.04,-3360265947.23,-515077931.91,440825056.86,2182945627.89
"195951","Philippines",566,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",90116539578.9577,102443697265.728,118167562265.203,129738212432.787,131013129558.322,99942619162.3914
"195957","Philippines",566,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3855754684.61492,4338136807.4444,5017583188.20212,5355767798.03592,5163698455.84253,4193964133.80611
"195959","Philippines",566,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",72262154549.0951,73938028404.7945,86645909125.5701,90373832107.3556,94740948716.8764,80033714168.1405
"195967","Philippines",566,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",89722899.25,66618825.36,72716503.5885,74632218.1574197,125363992.0455,82553397.1520898
"195985","Philippines",566,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",3076131093.12,4977303616.54,5995938503.30001,6706387785.66272,5244182856.24,4171621375.83
"196013","Philippines",566,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",5539505400.92708,2396734618.30099,3304731499.29268,4115698240.14959,3350936705.36913,3562031274.30489
"196039","Philippines",566,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1933538576.83701,1896758093.45209,2484814929.71115,2702776678.79335,2883328119.03947,1668915284.25285
"196092","Philippines",566,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",681780124.77,-2029339314.79,-936589057.71,965267851.57,381847802.66,2387469379.60951
"196093","Philippines",566,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",699970997.620281,782167052.951923,960334554.905464,1470844507.70517,2032566004.13874,1217552652.93574
"196120","Philippines",566,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-2128201216.7507,-263813410.893198,-796344205.060735,3292352597.72218,4876087441.72999,8246309822.52222
"196133","Philippines",566,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",1109880893.5,-20062527.69,223439349.71,872721366.48,1462972263.08,7334471360.15
"196134","Philippines",566,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",668108124.77,-2109401314.79,-558295057.71,686812800.31,263443842.77,1931807681.53951
"196143","Philippines",566,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",84274409.39,62087407.53,69242704.1285001,64861889.5874197,126951662.0055,63222186.9520898
"196145","Philippines",566,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",1721731051.79709,721112532.763944,1886225105.99474,1101583942.07157,1026268331.08459,275219810.298635
"196159","Philippines",566,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",3342718774.0084,1216391597.76477,1658011213.62442,4740197167.04052,2402181770.54678,6566576456.68747
"196175","Philippines",566,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",1560274741.66595,-2136179171.44162,-675362854.457685,3561068770.01417,2110804256.51945,6460819814.76403
"196176","Philippines",566,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",536495373.050048,19992860.0214119,743171290.304389,84750112.8127906,702456541.676266,1013541956.47635
"196180","Philippines",566,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",99453913.5,76834939.15,102824814.5085,102776577.72742,146607199.8855,88044826.1420898
"196181","Philippines",566,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",15179504.11,14747531.62,33582110.38,37914688.14,19655537.88,24822639.19
"196184","Philippines",566,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",1723680687.4831,736675461.58,1757523664.51,1029075027.57414,925673431.83,124966061.78
"196186","Philippines",566,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-1385438729.10381,-394582411.869375,-1292091042.09593,4323752629.10263,3112169268.39129,10787334402.1449
"196193","Philippines",566,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",4123247274.89008,3710806160.0671,4027279510.12227,5090075812.68708,4772854804.71822,4293328105.07243
"196207","Philippines",566,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",2615721822.78852,-1036922165.0304,-862390029.525185,-2304520425.97815,7844964264.62794,16022409729.2441
"196208","Philippines",566,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-107103146.357847,16933413.2960161,-44047830.9733821,61645585.9874763,119564279.726935,189814047.711816
"196255","Philippines",566,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-848481645.462803,1468236226.63063,628855315.504674,424748809.245883,1210470589.78427,1173969595.91168
"196266","Philippines",566,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",1109880893.5,-21062527.69,223439349.71,872721366.48,1462972263.08,7334471360.15
"196283","Philippines",566,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",2806223400.95835,1196398737.74336,914839923.320029,4655447054.22773,1699725228.87051,5553034500.21113
"196285","Philippines",566,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",89074319.37,65354650.7,68489637.3885,74460148.8774197,123008373.7655,82329178.7820898
"196358","Philippines",566,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-2408756387.12874,3604415398.07225,1304218169.96236,-3136319960.76827,-900333666.735183,-5286850218.85235
"196396","Philippines",566,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",7349952363.22481,-1136787034.48675,-2073725973.25145,-8812185551.67836,-2919883584.65121,11641610557.8377
"196443","Philippines",566,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",7349952363.22486,-1136787034.48663,-2073725973.25152,-8812185551.67834,-2919883584.65124,11641610557.8378
"197023","Poland, Rep. of",964,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",1.2616e+10,4.636e+09,5.625e+09,9.242e+09,9.163e+09,8.438e+09
"197025","Poland, Rep. of",964,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",1.331e+10,5.422e+09,6.16e+09,1.0824e+10,1.0329e+10,1.1951e+10
"197026","Poland, Rep. of",964,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",6.94e+08,7.86e+08,5.35e+08,1.582e+09,1.166e+09,3.513e+09
"197097","Poland, Rep. of",964,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",1.3167e+10,5.291e+09,5.99e+09,1.0114e+10,1.0032e+10,1.0402e+10
"197118","Poland, Rep. of",964,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",6.446e+09,-1.72e+08,-3.91e+08,-2.11e+09,7.718e+09,2.3202e+10
"197122","Poland, Rep. of",964,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",3.486e+09,3.85e+08,4.567e+09,-4.749e+09,-1.2727e+10,-7.458e+09
"197177","Poland, Rep. of",964,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1.9162e+10,2.1182e+10,2.2515e+10,2.4647e+10,2.439e+10,2.2951e+10
"197186","Poland, Rep. of",964,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",6.446e+09,-1.72e+08,-3.91e+08,-2.11e+09,7.718e+09,2.3202e+10
"197194","Poland, Rep. of",964,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-266298875.787641,-31831209.2575873,-116490587.083424,342849832.088542,115213502.480309,357069319.614725
"197232","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",1.928e+09,-1.79e+08,-7.29e+08,-9.2e+08,-8.63e+08,1.65e+09
"197257","Poland, Rep. of",964,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",3.561e+09,7.912e+09,4.29e+08,-7.49e+08,-2.01e+09,-7.5e+07
"197258","Poland, Rep. of",964,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",1.3167e+10,5.291e+09,5.99e+09,1.0114e+10,1.0032e+10,1.0402e+10
"197261","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",1.928e+09,-1.79e+08,-7.29e+08,-9.2e+08,-8.63e+08,1.65e+09
"197278","Poland, Rep. of",964,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",1.0143e+10,-6.023e+09,4.26e+08,-1.271e+09,-7.72e+08,-7.3e+09
"197289","Poland, Rep. of",964,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",3.728e+09,8.093e+09,1.312e+09,6.33e+08,-5.15e+08,4.13e+08
"197325","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",3.86e+08,2.53e+08,1.166e+09,1.843e+09,2.494e+09,2.151e+09
"197347","Poland, Rep. of",964,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",1098091136.78806,22666579774.1824,-7785680267.35194,7238005153.87666,10182009841.9508,18737237516.1563
"197365","Poland, Rep. of",964,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",1.3337e+10,-5.723e+09,1.561e+09,6.3e+08,-2.83e+08,-4.275e+09
"197377","Poland, Rep. of",964,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",5.02e+09,1.3994e+10,3.9e+09,2.379e+09,5.366e+09,5.007e+09
"197397","Poland, Rep. of",964,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.2632e+11,2.36177e+11,2.73976e+11,3.10564e+11,3.17082e+11,3.18967e+11
"197461","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",2.93e+08,-7.4e+07,8.72e+08,2.212e+09,1.078e+09,-3.74e+08
"197465","Poland, Rep. of",964,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.16409e+11,2.222e+11,2.59111e+11,2.98464e+11,2.95017e+11,2.84648e+11
"197577","Poland, Rep. of",964,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",3.194e+09,3e+08,1.135e+09,1.901e+09,4.89e+08,3.025e+09
"197580","Poland, Rep. of",964,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",8.899e+09,-2.129e+09,6.035e+09,-3.792e+09,-1.2381e+10,-1.1086e+10
"197614","Poland, Rep. of",964,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1.483e+09,1.549e+09,2.773e+09,2.815e+09,2.881e+09,1.853e+09
"197680","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",8.38e+08,6.94e+08,1.852e+09,2.336e+09,4.844e+09,1.055e+09
"197736","Poland, Rep. of",964,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1.1359e+10,1.2631e+10,1.4976e+10,1.8166e+10,1.904e+10,1.8742e+10
"197771","Poland, Rep. of",964,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",2.378e+09,6.372e+09,1.075e+09,3.868e+09,2.736e+09,2.567e+09
"197776","Poland, Rep. of",964,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",5.834e+09,6.422e+09,7.43e+09,8.811e+09,9.1e+09,8.824e+09
"197798","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-1.89e+08,-7.57e+08,-4.735e+09,5.79e+08,1.326e+09,3.282e+09
"197799","Poland, Rep. of",964,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",4.82e+08,6.83e+08,5.607e+09,1.633e+09,-2.48e+08,-3.656e+09
"198400","Portugal",182,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",5727647150.97841,6145246634.975,6937610783.68663,8915111286.08975,7651140601.89389,5516512923.63714
"198402","Portugal",182,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-2462315519.135,3075159998.55636,6485363811.22293,2234836153.20514,3523604793.15472,-2410424074.07596
"198420","Portugal",182,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-1565286254.385,1172043094.78865,16024452561.9886,7056511816.91403,12286493947.8083,5767111396.83739
"198462","Portugal",182,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",-1116559254.47354,3188332384.96526,2278826034.78196,1453893233.28754,1632043071.02271,-1742013511.35036
"198506","Portugal",182,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",802173021.545856,-15323117971.2166,10110630168.8089,-2796946207.4176,7026986891.55824,2713627658.13202
"198551","Portugal",182,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",1511660456.48348,2544536880.57081,2313419342.09855,381392973.928554,1674065285.90366,-1144036752.90053
"198598","Portugal",182,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",79107217693.9035,80218775902.762,91910928044.7532,103593044246.081,103009389387.932,89514704331.6186
"198614","Portugal",182,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",4811396.69264311,-477842690.379413,984449153.72916,1333951420.2564,511393296.780308,-434679450.671778
"198617","Portugal",182,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2516689263.64765,3093028069.07305,4358451504.24671,5145297480.8608,3370867030.08656,3165534111.13405
"198642","Portugal",182,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",1644914150.06906,5179855874.54581,-1487487921.35851,-1115151807.85591,-2512238441.51984,-545167529.657666
"198645","Portugal",182,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",666169962.832289,1194411261.59068,449566196.043964,-1734166958.91027,1299957705.33007,-1311719016.48127
"198687","Portugal",182,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",3239756566.62179,2362963422.40501,2341196093.75043,3130163428.22343,2848486435.28135,2886895344.51136
"198755","Portugal",182,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-1264392409.59941,592427610.025917,-820666961.329312,888539989.166683,1277497035.93071,-1241143862.87789
"198764","Portugal",182,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",81913894195.7007,83782079092.1721,95260470351.0879,105761494739.753,104845695090.204,85127944137.6614
"198867","Portugal",182,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",1238950912.51329,1237275781.37526,20405717584.0304,8061210633.69975,16002523958.6037,8610236350.57709
"198876","Portugal",182,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",2449460664.68985,1906585309.83511,1799928828.14249,2032500223.85531,2008816886.33656,2255171387.67219
"198880","Portugal",182,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",3631464523.73629,3520158059.80826,4194654700.74086,4762830864.73443,4771520688.06813,3313361089.96513
"198891","Portugal",182,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",6317561743.38891,6342238277.22824,7542936308.31971,8572817194.9359,8448324075.83865,5424619748.21047
"198911","Portugal",182,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",2803131895.93055,66334683.3607991,4381265022.04181,1005899442.13371,3717165782.224,2843124953.7397
"198914","Portugal",182,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-1076152277.274,531825109.30545,-698101791.442752,1820660359.43226,863722855.059512,-1131103657.93288
"198919","Portugal",182,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",755176167.493802,480074719.749319,435431058.316197,744483473.525642,722133738.311679,637396936.573553
"198920","Portugal",182,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",2484580399.12799,1884005331.44357,1904662904.78907,2385679954.69779,2126352696.96967,2249498407.9378
"198921","Portugal",182,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",1778851987.26013,-14221118903.2882,9713659094.84936,-2585376145.67767,7826253803.03009,3031622081.34833
"198950","Portugal",182,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",2951910567.35559,4294812765.98187,4944231514.70398,3711006161.11706,3139113715.39496,-42492275.7002974
"198962","Portugal",182,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",-8944427848.33406,-5800706488.09381,-13765692112.0028,-6595782819.23992,-2378751700.97402,2712802378.5816
"198965","Portugal",182,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-47279787.0666433,358895443.714561,224146.182893116,825199.04987059,0,0
"199051","Portugal",182,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",2954117488.12482,4297096313.62975,4943054128.9897,3707501221.73062,3138030438.14928,-42467039.8105312
"199056","Portugal",182,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",2759670198.37294,2052958413.80066,1938252466.67493,2202185007.45421,2179523894.42638,2410223983.0279
"199094","Portugal",182,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-10036870951.1026,-1258572425.33628,-13671382521.8397,-4357960894.28572,528146448.078998,3668760447.66281
"199095","Portugal",182,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",10041682347.7952,780729734.956871,14655831675.5689,5691912314.54213,-17888922.7272618,-4103439898.33459
"200563","Qatar",453,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",59271428571.4286,63475274725.2747,62192582417.5824,65810989010.989,66769780219.7802,59064560439.5604
"200565","Qatar",453,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",-737087912.087912,-823076923.076923,-467582417.582418,-239835164.835165,-142582417.582418,-168406593.406593
"200584","Qatar",453,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",92291208791.2088,72484340659.3407,85204395604.3956,102560989010.989,92046153846.1538,70933241758.2418
"200585","Qatar",453,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",737087912.087912,823076923.076923,467582417.582418,239835164.835165,142582417.582418,168406593.406593
"200603","Qatar",453,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",13013736263.7363,-9092582417.58241,5957967032.96703,16412362637.3626,4117307692.30769,-3154120879.12088
"200607","Qatar",453,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",10559065934.0659,8519780219.78022,-13235439560.4396,14277747252.7473,9995604395.60439,7096428571.42857
"200614","Qatar",453,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",-4943406593.40659,16182829670.3297,-2226098901.0989,13162637362.6374,12677472527.4725,2264285714.28571
"200625","Qatar",453,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",11459615384.6154,10954120879.1209,10924725274.7253,11449450549.4506,13959340659.3407,15562087912.0879
"200677","Qatar",453,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",7620604395.60439,2716208791.20879,-2886263736.26374,-4320054945.05494,648351648.351648,-694505494.505494
"200683","Qatar",453,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-737087912.087912,-823076923.076923,-467582417.582418,-239835164.835165,-142582417.582418,-168406593.406593
"200690","Qatar",453,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",-5059340659.34066,14454807692.3077,-2516758241.75824,10895604395.6044,11340109890.1099,2767857142.85714
"200693","Qatar",453,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",0,-20054945.0549451,7967032.96703297,-9065934.06593407,-1923076.92307692,5036263736.26374
"200695","Qatar",453,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",309340659.340659,3794505494.50549,771428571.428571,3494505494.50549,359065934.065934,7265659340.65934
"200696","Qatar",453,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-5503030190.57478,-5634529921.14618,-17876652722.2115,15856017138.2409,9379905834.50324,512360929.809716
"200721","Qatar",453,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",7311263736.26374,-1078296703.2967,-3657692307.69231,-7814560439.56044,289285714.285715,-7960164835.16483
"200727","Qatar",453,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",11604945054.9451,10114010989.011,-11429395604.3956,18486813186.8132,10498626373.6264,14813186813.1868
"200729","Qatar",453,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",1045879120.87912,1594230769.23077,1806043956.04396,4209065934.06593,503021978.021978,7716758241.75824
"200737","Qatar",453,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-2232692307.69231,-1921978021.97802,956043956.043956,-295329670.32967,-1676648351.64835,-1785714285.71429
"200753","Qatar",453,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",4023351648.35165,7901923076.92308,1694780219.78022,3522802197.8022,4450274725.27472,2729945054.94506
"200760","Qatar",453,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",13013736263.7363,-9092582417.58242,5957967032.96703,16412362637.3626,4117307692.30769,-3154120879.12088
"200776","Qatar",453,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",7413186813.18681,7607142857.14286,10234615384.6154,10060164835.1648,10662362637.3626,11276098901.0989
"200779","Qatar",453,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-8902707.61799327,135123102.871982,-67087185.0886507,-51157989.4036768,54519087.0655027,75560448.6108373
"200820","Romania",968,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",73553176022.5483,78600503406.926,89179888822.4248,101105300287.344,100901294663.9,93024309666.5611
"200821","Romania",968,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",74997559739.1467,80546636574.5527,94483532727.0741,109262998571.467,111184197447.867,103898978545.276
"200822","Romania",968,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-3592655519.99323,-1286788579.65341,-1742616402.66762,-1948762501.18447,-1510904632.85728,4037530915.61902
"200920","Romania",968,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",-1549621115.08591,-846605350.128774,-1569350695.70207,-2175554510.38087,-1739807680.1509,4240575587.60432
"200936","Romania",968,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",346644993.800819,1474252159.52129,1490427711.837,840392486.639915,1752610784.5154,-1041221971.232
"200958","Romania",968,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",8805070.92169546,51330858.7990585,483444790.860231,557579406.061757,120162431.109199,71241974.198148
"200988","Romania",968,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-506117725.330083,-304535659.498008,-180401443.672508,233935252.065992,228903047.293616,-202530826.613387
