"X.1","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
537,2320,"Germany",134,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-6495860899,-7596435156,14470909040,13069413462,25280477496,18693844452
538,2321,"Germany",134,"Financial_Loans_Total","BFOLN_BP6_USD",-7144621178,39048270409,5986488622,18491640545,1617750918,22682448450
539,2327,"Germany",134,"Supplementary_Current_Capital","BTCC_BP6_USD",2.88389e+11,3.01648e+11,2.86526e+11,3.18164e+11,3.13769e+11,2.65278e+11
540,2329,"Germany",134,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",2.88391e+11,3.0165e+11,2.86527e+11,3.18167e+11,3.13769e+11,2.65274e+11
541,2336,"Ghana",652,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-64317753.93,-325250644.9,-1117490000,-1694151675,-1885666200,424717886.1
542,2337,"Ghana",652,"Financial_Loans_Total","BFOLN_BP6_USD",794607753.9,1502737045,2028130000,2600941675,3221768126,599418716.6
543,2338,"Ghana",652,"Current_Account_Debit","BMGS_BP6_USD",20773843264,20536466613,22122770000,23220558305,26908258730,24545371206
544,2339,"Ghana",652,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-2349763622,-2557741152,-1761440000,-1786838253,-1606893220,-1883829197
545,2343,"Ghana",652,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",89390785.84,426432582,1015614189,-735279324.5,1328626686,376654875.1
546,2350,"Ghana",652,"Transport_Services_Credit","BXSTR_BP6_USD",457404727,809131049.3,472550000,453063532.7,501075048.9,516888556.7
547,2352,"Ghana",652,"Current_Account_Credit","BXGS_BP6_USD",16463379634,17469860326,20436840000,22514756474,25592338542,22077073356
548,2353,"Ghana",652,"Transport_Services_Debit","BMSTR_BP6_USD",1860928005,1978933727,2096380000,2088789874,2353533034,2020311692
549,2354,"Ghana",652,"Supplementary_Current_Capital","BTCC_BP6_USD",-2349763622,-2557741152,-1761440000,-1786838253,-1606893220,-1883829197
550,2356,"Greece",174,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-266339287.6,7053658079,7425667342,24610232627,-5470650922,2534291314
551,2357,"Greece",174,"Financial_Loans_Total","BFOLN_BP6_USD",-4037364967,-7204338420,-8930515685,-25132421414,5036976144,-1682554868
552,2364,"Greece",174,"Current_Account_Debit","BMGS_BP6_USD",63845040237,62018899853,71760870932,85802967856,83192116846,71758333128
553,2366,"Greece",174,"Transport_Services_Credit","BXSTR_BP6_USD",15156644233,13912747252,16369766778,19595769101,19361982590,15728597859
554,2376,"Greece",174,"Transport_Services_Debit","BMSTR_BP6_USD",10401646554,8838346922,10772859926,13024962533,12729624431,11246088247
555,2377,"Greece",174,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",581874739.6,-2131104648,-2563987948,-5829511701,-2352890056,-9223838596
556,2378,"Greece",174,"Current_Account_Credit","BXGS_BP6_USD",62624983040,60305408061,70104581289,81867719581,81184115053,59021509142
557,2379,"Greece",174,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",383027673.8,635904290.4,161589692.7,-88599890.77,85423137.57,1772034125
558,2384,"Greece",174,"Supplementary_Current_Capital","BTCC_BP6_USD",581874739.6,-2131104648,-2563987948,-5829511701,-2352890056,-9223838596
559,2387,"Grenada",328,"Transport_Services_Debit","BMSTR_BP6_USD",55284929.63,54250050.24,58421131.05,65791259.79,77049711.81,46751390.07
560,2388,"Grenada",328,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",28563504.28,9925575.919,-8848919.565,34785094.26,2463952.523,56871491.2
561,2390,"Grenada",328,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-92267003.55,-67650875.33,-95612642.25,-119038072.1,-114941893,-140895062.1
562,2394,"Grenada",328,"Current_Account_Credit","BXGS_BP6_USD",510778316.8,524776471.4,578131572.2,621273651,661722831,421842996.1
563,2395,"Grenada",328,"Supplementary_Current_Capital","BTCC_BP6_USD",-92267003.55,-67650875.33,-95612642.25,-119038072.1,-114941893,-140895062.1
564,2400,"Grenada",328,"Current_Account_Debit","BMGS_BP6_USD",507078433.7,529464840.4,615721126.2,684819355.7,727243859.6,587441263.7
565,2402,"Grenada",328,"Transport_Services_Credit","BXSTR_BP6_USD",15904320.01,14731309.32,14563916.37,16397731.2,15927907.14,5983962.847
566,2403,"Grenada",328,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",24127974.9,-8708124.654,-15934609.51,7772842.515,-31839549.09,48208573.32
567,2415,"Grenada",328,"Financial_Loans_Total","BFOLN_BP6_USD",-18274401.57,2677355.024,12097898.66,-12202440.24,29333581.9,-36177816.87
568,2419,"Guatemala",258,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-772194860,637544790,857482530,652521290,1822171230,3919207840
569,2421,"Guatemala",258,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",505222836.6,1423917583,2600202866,987753665.3,1798723058,3188502700
570,2425,"Guatemala",258,"Current_Account_Debit","BMGS_BP6_USD",18685913640,18241488990,19750650140,21170122310,21526557150,19266948870
571,2430,"Guatemala",258,"Current_Account_Credit","BXGS_BP6_USD",12327469530,12386653940,13250682480,13351063340,13597600430,12712975170
572,2431,"Guatemala",258,"Transport_Services_Credit","BXSTR_BP6_USD",457641180,462603590,443937280,457390400,477548070,390766930
573,2432,"Guatemala",258,"Transport_Services_Debit","BMSTR_BP6_USD",1311519340,1361658410,1394697630,1478357900,1571959270,1351437010
574,2439,"Guatemala",258,"Financial_Loans_Total","BFOLN_BP6_USD",-985406850,230188420,-102597420,344999850,576668680,671628550
575,2440,"Guatemala",258,"Supplementary_Current_Capital","BTCC_BP6_USD",-772194840,637544790,857482530,652521290,1822171230,3919207840
576,2441,"Guatemala",258,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1517354710,-122653090,92963790,-298849630,-641844800,-534017260
577,2453,"Guinea",656,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",268013470,193908611.3,125520000,320580000,348170000,-354610000
578,2454,"Guinea",656,"Financial_Loans_Total","BFOLN_BP6_USD",-280957525.4,-193908611.3,-125520000,-320580000,-348170000,354610000
579,2456,"Guinea",656,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-256267772.1,213199260.9,81450911.62,445788681.9,136903505.2,121117897.5
580,2458,"Guinea",656,"Supplementary_Current_Capital","BTCC_BP6_USD",-789285283.2,-2580705272,665050000,-50110000,-273920000,2831880000
581,2462,"Guinea",656,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-789285283.2,-2580705272,665050000,-50110000,-273920000,2831880000
582,2465,"Guinea",656,"Transport_Services_Credit","BXSTR_BP6_USD",7984887.32,9013145.68,9220000,1250000,1040000,90000
583,2466,"Guinea",656,"Transport_Services_Debit","BMSTR_BP6_USD",249875921.2,492106341,416930000,402510000,416630000,1070890000
584,2468,"Guinea",656,"Current_Account_Credit","BXGS_BP6_USD",1859596268,2467233944,4647370000,4079080000,4040730000,8996040000
585,2469,"Guinea",656,"Current_Account_Debit","BMGS_BP6_USD",2695235060,5138201461,4239940000,4183670000,4320100000,6313510000
586,2485,"Guinea-Bissau",654,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",59125588.16,13963300,12484139.74,45656065.7,49052329.37,34069799.9
587,2486,"Guinea-Bissau",654,"Financial_Loans_Total","BFOLN_BP6_USD",-33366500.01,-13319900,-3141270.641,-3219752.278,-66853718.6,-46015886.06
588,2496,"Guinea-Bissau",654,"Current_Account_Credit","BXGS_BP6_USD",288516902.7,185193750,375025865.4,380427720.4,291804892.1,232536091.8
589,2497,"Guinea-Bissau",654,"Current_Account_Debit","BMGS_BP6_USD",337784963,218670580,446571455.8,459132372.1,502204470.3,439386031
590,2499,"Guinea-Bissau",654,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",75014390.65,-1119664.307,58437910.83,35923240.85,32920535.17,-51627537.55
591,2501,"Guinea-Bissau",654,"Supplementary_Current_Capital","BTCC_BP6_USD",80764544.38,39620370,108211090.4,-11996691.85,-99530318.92,-23014006.41
592,2502,"Guinea-Bissau",654,"Transport_Services_Credit","BXSTR_BP6_USD",60360.18214,241600,270383.4927,243227.7638,54103.77905,146806.9052
593,2503,"Guinea-Bissau",654,"Transport_Services_Debit","BMSTR_BP6_USD",41600169.9,29281780,58396290.1,48346784.09,48768958.69,50807732.94
594,2510,"Guinea-Bissau",654,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",80764544.38,39620370,108211090.4,-11996691.85,-99530318.92,-23014006.41
595,2519,"Guyana",336,"Transport_Services_Debit","BMSTR_BP6_USD",138786021.1,124538932,217315104.5,322846694.6,430194959,295691619.5
596,2523,"Guyana",336,"Current_Account_Credit","BXGS_BP6_USD",1296096535,1674548819,1643614998,1575263927,1804674883,2798631588
597,2527,"Guyana",336,"Supplementary_Current_Capital","BTCC_BP6_USD",-20370467.71,-97175251.87,-377865457.6,-1263796541,-2701489099,-347849433.2
598,2529,"Guyana",336,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-66988505.19,-1781796.083,-12832919.9,-56216149.73,56181487.29,104707959.6
599,2533,"Guyana",336,"Current_Account_Debit","BMGS_BP6_USD",1776124246,1931857354,2216919029,3220704877,5024573188,3755721475
600,2535,"Guyana",336,"Transport_Services_Credit","BXSTR_BP6_USD",20127681.73,16391910,13200187.63,3363620,2523506.667,1862550
601,2547,"Guyana",336,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",31613142.29,-41842571.87,-377865457.6,-1263796541,-2701489099,-347849433.2
602,2553,"Guyana",336,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-70530997.6,-45337505.32,51543150.19,70009371.61,1081293384,-38514296.44
603,2555,"Guyana",336,"Financial_Loans_Total","BFOLN_BP6_USD",65322180.92,45337505.32,-51543150.19,-70009371.61,-1081293384,38514296.44
604,2595,"Honduras",268,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-946010513,-671707754.4,-243732406.3,-1566197265,-639297317.1,1036516464
605,2606,"Honduras",268,"Transport_Services_Credit","BXSTR_BP6_USD",126467723,121705714.1,128380770.8,143747003,145814978.5,96393622.3
606,2607,"Honduras",268,"Transport_Services_Debit","BMSTR_BP6_USD",930749396.7,932038748,1002542093,1217103805,1184921447,939100383
607,2609,"Honduras",268,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",302976258.9,66174492.93,883786573.7,49725146.36,992814812.8,2380980159
608,2612,"Honduras",268,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",661052314.1,189217889.2,285068651.4,463617175.8,305335304.1,1090359590
609,2613,"Honduras",268,"Current_Account_Credit","BXGS_BP6_USD",6931268547,6729454043,7325056706,7186375109,7242995210,6268819095
610,2614,"Honduras",268,"Current_Account_Debit","BMGS_BP6_USD",10325346268,9907188434,10853329867,12066385190,11824920160,9939885123
611,2617,"Honduras",268,"Financial_Loans_Total","BFOLN_BP6_USD",-656466583.6,-182218292.2,-274773847.7,-460033805.6,-317426639.3,-1090642850
612,2618,"Honduras",268,"Supplementary_Current_Capital","BTCC_BP6_USD",-958369528,-679715664.4,-249835693.5,-1570734365,-644097117.1,1032900264
613,2625,"Hungary",944,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",8611026943,5835239574,3971479548,4029845406,1759327049,1545170842
614,2628,"Hungary",944,"Transport_Services_Credit","BXSTR_BP6_USD",5410747419,5801709870,6441020360,7348452410,7583833251,5266498704
615,2629,"Hungary",944,"Transport_Services_Debit","BMSTR_BP6_USD",3961757309,3972869730,4455906229,5128093656,5465869782,4327341853
616,2631,"Hungary",944,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-5389009224,-6841447518,67096983.17,4083749766,334369097.1,6954525849
617,2636,"Hungary",944,"Current_Account_Credit","BXGS_BP6_USD",1.09529e+11,1.11164e+11,1.23244e+11,1.3456e+11,1.33736e+11,1.24111e+11
618,2637,"Hungary",944,"Current_Account_Debit","BMGS_BP6_USD",99575865882,99983058463,1.13479e+11,1.27659e+11,1.29901e+11,1.21016e+11
619,2642,"Hungary",944,"Supplementary_Current_Capital","BTCC_BP6_USD",8611026943,5835239574,3971479548,4029845406,1759327049,1545170842
620,2647,"Hungary",944,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-3119048765,-3145061697,-1612357700,-78072856.99,1956965123,4866155430
621,2648,"Hungary",944,"Financial_Loans_Total","BFOLN_BP6_USD",3206731707,7975386354,3123304616,419921176.9,-894718914.2,-3556073594
622,2656,"Iceland",176,"Supplementary_Current_Capital","BTCC_BP6_USD",974605432.5,1707807766,1039409045,1108411031,1582731169,175171671.9
623,2657,"Iceland",176,"Current_Account_Debit","BMGS_BP6_USD",7738828203,8509802783,10230817737,11192010934,9658490187,7517863713
624,2662,"Iceland",176,"Transport_Services_Credit","BXSTR_BP6_USD",1555038111,1818229017,2145977459,2209739835,1601683114,682906631.1
625,2664,"Iceland",176,"Transport_Services_Debit","BMSTR_BP6_USD",662747816,706603390.4,815853348.3,881718469.6,680379212.3,450673918.7
626,2666,"Iceland",176,"Current_Account_Credit","BXGS_BP6_USD",9047258989,9921258313,11349579742,12114260029,10765419729,7188853841
627,2667,"Iceland",176,"Financial_Loans_Total","BFOLN_BP6_USD",6229886821,-658163069.8,-1030766408,-555911270.8,12491486.35,-170421408.1
628,2668,"Iceland",176,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",1088986249,2425104239,-830085949.1,33654329.8,552880668,-217725786.1
629,2669,"Iceland",176,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-6578506853,51414145.05,183609306.8,413743810.3,-456712686.2,153524142
630,2673,"Iceland",176,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",974597823.1,1707808159,1039409033,1108381074,1582731479,175158402.6
631,2685,"India",534,"Transport_Services_Credit","BXSTR_BP6_USD",14319029979,15175520472,16979148126,18999014756,21125421137,20790997373
632,2689,"India",534,"Current_Account_Debit","BMGS_BP6_USD",4.9188e+11,4.72013e+11,5.61613e+11,6.4296e+11,6.19485e+11,4.93033e+11
633,2693,"India",534,"Financial_Loans_Total","BFOLN_BP6_USD",-4745389322,7663137126,8810168992,-16591220331,-6308904194,19785290182
634,2694,"India",534,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",44065483120,15739272990,37070503126,-3778497771,55767715348,1.03853e+11
635,2697,"India",534,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",3794478830,-9130084913,-9355638346,16271593157,5764583944,-20345324253
636,2708,"India",534,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-22419768577,-11976951837,-38130347693,-65722539724,-30918455693,31673718526
637,2709,"India",534,"Current_Account_Credit","BXGS_BP6_USD",4.28631e+11,4.30433e+11,4.89401e+11,5.37042e+11,5.46033e+11,4.84691e+11
638,2710,"India",534,"Transport_Services_Debit","BMSTR_BP6_USD",15425550609,14104111926,16359786181,20035111642,23959358404,19883390027
639,2712,"India",534,"Supplementary_Current_Capital","BTCC_BP6_USD",-22419768577,-11976951837,-38130347693,-65722539724,-30918455693,31673718526
640,2719,"Indonesia",536,"Transport_Services_Credit","BXSTR_BP6_USD",3456206401,3571951749,3472092996,3592319424,3953922345,2441960712
641,2720,"Indonesia",536,"Transport_Services_Debit","BMSTR_BP6_USD",9601828078,9116164005,10335862610,12429939468,11640364590,7317221560
642,2722,"Indonesia",536,"Current_Account_Debit","BMGS_BP6_USD",1.65993e+11,1.59559e+11,1.82775e+11,2.18645e+11,2.0423e+11,1.59872e+11
643,2731,"Indonesia",536,"Current_Account_Credit","BXGS_BP6_USD",1.71345e+11,1.67793e+11,1.9421e+11,2.11932e+11,2.00097e+11,1.78418e+11
644,2732,"Indonesia",536,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",1085053212,-5856160171,702206641.4,9548431710,3477551669,3477093083
645,2733,"Indonesia",536,"Supplementary_Current_Capital","BTCC_BP6_USD",-17502110720,-16911541330,-16149437702,-30535965291,-30239998174,-4396356930
646,2739,"Indonesia",536,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-17502110720,-16911541330,-16149437702,-30535965291,-30239998174,-4396356930
647,2741,"Indonesia",536,"Financial_Loans_Total","BFOLN_BP6_USD",-50721664.5,6336108255,1719469332,-5788682937,-1082674794,-1064423376
648,2742,"Indonesia",536,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-1098196626,12088691613,11585123171,-7133028387,4674469188,2596041683
649,2744,"Iraq",433,"Current_Account_Credit","BXGS_BP6_USD",56370597778,46829600000,63604256000,91930700000,88902900000,50631700000
650,2747,"Iraq",433,"Current_Account_Debit","BMGS_BP6_USD",58159612000,44115960000,48454400000,5.6876e+10,72282500000,54721900000
651,2754,"Iraq",433,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",-14069102478,-8349209063,2699979890,6595845465,8724822029,-8272199026
652,2755,"Iraq",433,"Supplementary_Current_Capital","BTCC_BP6_USD",-2763314222,2157440000,14891556000,34363700000,15751500000,-6205700000
653,2756,"Iraq",433,"Transport_Services_Credit","BXSTR_BP6_USD",327600000,507100000,586600000,967200000,6.45e+08,417300000
654,2758,"Iraq",433,"Transport_Services_Debit","BMSTR_BP6_USD",5511100000,4006400000,4445900000,5412600000,6734600000,5566600000
655,2759,"Iraq",433,"Financial_Loans_Total","BFOLN_BP6_USD",1.06e+09,853100000,-2539110000,-1005120000,1064830000,3344800000
656,2764,"Iraq",433,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-1.06e+09,-853100000,2539110000,1005120000,-1064830000,-3344800000
657,2765,"Iraq",433,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",-2763314222,2157440000,14891556000,34363700000,15751500000,-6205700000
658,2775,"Ireland",178,"Supplementary_Current_Capital","BTCC_BP6_USD",11457385400,-17899558287,-25139060600,-35185930303,-84320133888,-40538569518
659,2777,"Ireland",178,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",543399823.3,1435693532,525066759.1,873265399.2,470065432.6,1507981802
660,2781,"Ireland",178,"Transport_Services_Credit","BXSTR_BP6_USD",7266787562,8021036393,9218382762,9115472264,8987002307,2964122823
661,2782,"Ireland",178,"Transport_Services_Debit","BMSTR_BP6_USD",3013781480,2975047953,2930948679,3607388983,3668912031,4671912176
662,2788,"Ireland",178,"Current_Account_Debit","BMGS_BP6_USD",2.71439e+11,3.16195e+11,3.31381e+11,3.61117e+11,4.52979e+11,4.86946e+11
663,2794,"Ireland",178,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",33818401299,26696534193,49628939307,66133079332,59680270740,44147810407
664,2795,"Ireland",178,"Financial_Loans_Total","BFOLN_BP6_USD",8291197986,-33826057411,13575649259,-1.16163e+11,-1750928568,18072049739
665,2796,"Ireland",178,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",11457385400,-17899558287,-25139060600,-35185930303,-84320133888,-40538569518
666,2801,"Ireland",178,"Current_Account_Credit","BXGS_BP6_USD",3.55529e+11,3.63104e+11,4.07193e+11,4.71596e+11,5.02313e+11,5.69061e+11
667,2807,"Israel",436,"Transport_Services_Debit","BMSTR_BP6_USD",6286400000,6708600000,7194800000,7838600000,7926600000,6043900000
668,2817,"Israel",436,"Transport_Services_Credit","BXSTR_BP6_USD",3958400000,3499300000,4.018e+09,4334800000,4310900000,4413600000
669,2833,"Israel",436,"Financial_Loans_Net_Liabilities","BFOLNL_BP6_USD",-1800900000,1340300000,-2422400000,443600000,2052300000,-3.003e+09
670,2845,"Israel",436,"Financial_Loans_Total","BFOLN_BP6_USD",1141300000,-2168300000,3365400000,1.04e+08,-1957200000,3606100000
671,2849,"Israel",436,"Current_Account_Credit","BXGS_BP6_USD",94427400000,96367200000,1.04699e+11,1.12246e+11,1.17544e+11,1.1406e+11
672,2851,"Israel",436,"Current_Account_Debit","BMGS_BP6_USD",84955400000,9.0363e+10,97844300000,1.09042e+11,1.08875e+11,95977400000
673,2853,"Israel",436,"Supplementary_Reserve_Assets","BFRAFR_BP6_USD",7335707031,8131501634,8285896107,5547469206,6481148543,37943140175
674,2861,"Israel",436,"Net_Lending_Borrowing_Balance","BACK_BP6_USD",16469700000,13041900000,13546800000,11343600000,14810800000,22560100000
675,2863,"Israel",436,"Supplementary_Current_Capital","BTCC_BP6_USD",16469700000,13041900000,13546800000,11343600000,14810800000,22560100000
676,2871,"Italy",136,"Current_Account_Debit","BMGS_BP6_USD",4.9039e+11,4.8859e+11,5.46277e+11,6.05438e+11,5.68796e+11,4.90684e+11
677,2872,"Italy",136,"Current_Account_Credit","BXGS_BP6_USD",5.45627e+11,5.5056e+11,6.03887e+11,6.56057e+11,6.36153e+11,5.59952e+11
