"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"3728","Mauritius",684,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",341646162.1,360184504.3,380629657.3,416232944.4,395268720.3,132511575.3
"3729","Mauritius",684,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",567347569.6,739570472,832284285.1,496578680.7,939353626.7,-536694688
"3730","Mauritius",684,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-8708994.543,-2837796.212,-12304202.82,542833.0255,4676502.17,13370625.69
"3731","Mauritius",684,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",1971451942,-6126589526,6798476523,-2477673871,268991280.4,4154518377
"3732","Mauritius",684,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",3011758686,235749431.7,4593920985,2669617985,-328991678.6,498509133.7
"3733","Mauritius",684,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-416984417.4,-491351517.4,-612227401.3,-561038460.1,-718495486.1,-1002712258
"3739","Mexico",273,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",556900000,776700000,1121900000,118600000,9.72e+08,1402400000
"3740","Mexico",273,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-32423425548,-26015896210,-22055769677,-26202083561,-5878708394,22652023805
"3741","Mexico",273,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",12816507769,13183035274,14985263057,15964172401,15361770504,12652453839
"3742","Mexico",273,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",2550322702,1560153351,10679735297,2512618932,2657870043,13242194330
"3743","Mexico",273,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",2225992566,3082405968,13033100128,893569138,3411135457,16457817651
"3744","Mexico",273,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",419748338,651952118,430665522,754238295,-571357837,-1483582089
"3745","Mexico",273,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",556900000,776700000,1121900000,118600000,9.72e+08,1402400000
"3746","Mexico",273,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-324330136,1522252617,2353364831,-1619049794,753265414,3215623321
"3747","Mexico",273,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",715877820,-445869303,-1058560169,-2630485008,1477786243,-1993555036
"3748","Mexico",273,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",933978104,-1787912642,1380310595,960462539,2907347433,175670111
"3749","Mexico",273,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-514229766,2439864760,-949645073,-206224244,-3478705270,-1659252200
"3750","Mexico",273,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-15666594232,-137043594,-4769675083,478011107.9,2640644364,11997247148
"3751","Mexico",273,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",-444622200.6,311154246.9,-186436539,785997075.7,287270458.8,694678959.5
"3752","Mexico",273,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-32423425548,-26015896210,-22055769677,-26202083561,-5878708394,22652023805
"3753","Mexico",273,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",206847727,322705559,449846553,236569048,298862899,259754926
"3754","Mexico",273,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",308520992,288076918,300311748,301580605,354729368,272779584
"3755","Mexico",273,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4.39616e+11,4.32088e+11,4.7052e+11,5.17349e+11,5.07592e+11,4.24896e+11
"3756","Mexico",273,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.13793e+11,4.084e+11,4.47832e+11,4.90695e+11,5.02464e+11,4.43575e+11
"3757","Mexico",273,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",3978653000,3770124000,4991088000,5474998000,6576793000,5519830000
"3758","Mexico",273,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",18631250675,17567569815,19081553009,23765621927,25398376888,21978916361
"3759","Mexico",273,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",19683297770,29679945603,24013134702,9498544304,10487128748,6149104475
"3760","Mexico",273,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",1881756227,-2496184989,682722918,-1298705008,288626243,1961874964
"3761","Mexico",273,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",10845435777,17224968698,9192932784,13220395517,-1801735619,8641799556
"3762","Mexico",273,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",16082026158,20202609461,13692967843,7077363274,10497207847,5962876728
"3763","Mexico",273,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-101673265,34628641,149534805,-65011557,-55866469,-13024658
"3764","Mexico",273,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",5789381248,5365554095,2831318418,6088787337,3480581290,1487491956
"3765","Mexico",273,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5413882793,5172346527,5528416852,6049027539,5882840510,4804356648
"3766","Mexico",273,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",10978381411,7869652040,3084737389,12120865805,5968796734,5578255620
"3767","Mexico",273,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",7768190248,7188500095,6021878418,10539534337,8720200290,6049318956
"3768","Moldova, Rep. of",921,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",4479880000,4481400000,5373970000,6390500944,6608154073,5918418906
"3769","Moldova, Rep. of",921,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2488420000,2623300000,3119410000,3452490000,3661990000,3222090000
"3770","Moldova, Rep. of",921,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",70000,390000,160000,-610000,-210000,240000
"3771","Moldova, Rep. of",921,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",132580000,53580000,54120000,63820000,67830000,64220000
"3772","Moldova, Rep. of",921,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",15340000,9130000,10860000,33590000,35420000,-3580000
"3773","Moldova, Rep. of",921,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",15340000,9130000,10860000,33590000,35420000,-3580000
"3774","Moldova, Rep. of",921,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",7310000,13330000,10870000,34300000,38820000,5700000
"3775","Moldova, Rep. of",921,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",58620000,-47560000,83200000,123750000,69050000,-15930000
"3776","Moldova, Rep. of",921,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-306742612.5,531166827.6,531154200.6,235542823.8,60449587.01,637679397.5
"3777","Moldova, Rep. of",921,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",-10000,0,740000,-620000,-19790000,250000
"3778","Moldova, Rep. of",921,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",4030000,360000,150000,-1920000,-170000,590000
"3779","Moldova, Rep. of",921,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-407970000,-306220000,-619950000,-1247720000,-1171850000,-966288905.5
"3780","Moldova, Rep. of",921,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",305810000,298820000,345810000,400870000,416270000,301070000
"3781","Moldova, Rep. of",921,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",77710000,71380000,75460000,99770000,122830000,129890000
"3782","Moldova, Rep. of",921,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",54870000,-17800000,-21340000,-35850000,-54990000,-65670000
"3783","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",-990000,-820000,3440000,-3200000,14280000,31040000
"3784","Moldova, Rep. of",921,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,0,0,0,0,0
"3785","Moldova, Rep. of",921,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",321900000,351450000,410200000,434170000,403990000,246690000
"3786","Moldova, Rep. of",921,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-407970000,-306220000,-576730000,-1247720000,-1160770000,-952568905.5
"3787","Moldova, Rep. of",921,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",54950000,-17770000,-21340000,-35950000,-54970000,-65640000
"3788","Moldova, Rep. of",921,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",0,0,-860000,2300000,4530000,1200000
"3789","Moldova, Rep. of",921,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",132580000,53580000,54120000,63920000,67840000,64220000
"3790","Moldova, Rep. of",921,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",8250000,8940000,12330000,12530000,10750000,9150000
"3791","Moldova, Rep. of",921,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",220640000,160200000,183350000,248180000,248540000,304220000
"3792","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",43560000,46410000,17820000,137440000,137636000,118770000
"3793","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",19810000,129510000,126700000,116990000,108316000,483700000
"3794","Moldova, Rep. of",921,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",-10000,0,-120000,1680000,-15260000,1450000
"3795","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-20800000,-130330000,-123260000,-120190000,-94036000,-452660000
"3796","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",98320000,175470000,126390000,29750000,23770000,412380000
"3797","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",38010000,32740000,18010000,134710000,139586000,112170000
"3798","Moldova, Rep. of",921,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",103880000,175700000,126230000,43480000,22530000,186470000
"3799","Mongolia",948,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",34086009.01,623603.0099,-30168885.52,57644217.9,5422146.716,44469291.52
"3800","Mongolia",948,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",28835159.23,12951622.74,-26553925.09,51176204.82,14832577.09,43307182.93
"3801","Mongolia",948,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",277259151.1,496355955.8,476772922.1,94829718.4,379731821.9,-526369047.9
"3802","Mongolia",948,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",115668098.4,90762135.74,77652986.53,87564247.46,160804820.1,102836065.2
"3803","Mongolia",948,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",5135249417,5604859841,6800649749,7713996347,8415577135,7645582756
"3804","Mongolia",948,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",5288113438,5605356977,6523045722,8477747003,9249181583,7340259603
"3805","Mongolia",948,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",115668098.4,90762135.74,77652986.53,87564247.46,160804820.1,102836065.2
"3806","Mongolia",948,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",116816627.8,93653873.9,81679481.65,92196944.01,162165296.5,104729953.6
"3807","Mongolia",948,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",1148529.369,2891738.158,4026495.125,4632696.544,1360476.327,1893888.491
"3808","Mongolia",948,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",42603525.18,4245646910,-326106181,-380625395.8,-51793688.28,-142129701.5
"3809","Mongolia",948,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",116816627.8,93653873.9,81679481.65,92196944.01,162165296.5,104729953.6
"3810","Mongolia",948,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",11408525.53,14472969.45,48614239.57,27926874.18,126973658.2,25967215.38
"3811","Mongolia",948,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",-776289.7119,-3757516657,666464456.7,1153018342,1212324529,1037792076
"3812","Mongolia",948,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",188782525,570561659.1,847548083.7,463540086.4,462287085.7,948460068.3
"3813","Mongolia",948,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",188782525,570561659.1,847548083.7,463540086.4,462287085.7,948460068.3
"3814","Mongolia",948,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",238602903.6,255424978.7,320152467.8,381555811.5,389086115.1,383983077.9
"3815","Mongolia",948,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",344581910.6,431281665.3,603716553.1,809695601.8,983445307.9,596121567.7
"3816","Mongolia",948,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",1514067.405,9666757.028,-3781041.858,-46362820,-12345160.76,-6095974.611
"3817","Mongolia",948,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",346388802,4968059865,339835823,-118373033.3,155856551.4,797001394.4
"3818","Mongolia",948,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",10145273.98,14472969.45,48614239.57,27926874.18,85281737.8,27467360.33
"3819","Mongolia",948,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",10145273.98,14472969.45,48614239.57,27926874.18,85281737.8,27467360.33
"3820","Mongolia",948,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-832787304.5,-608908875.5,-1077790745,-1814943264,-2000881995,-571775877.7
"3821","Mongolia",948,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-21914860.2,4168979871,-361620790.3,-562634012.7,-190198859.4,-180758711.4
"3822","Mongolia",948,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,7383003.958,0,0,0,0
"3823","Mongolia",948,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-344874734.6,-4958393108,-343616864.8,72010213.28,-168201712.1,-803097369
"3824","Mongolia",948,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-5250849.777,12328019.73,3614960.429,-6468013.081,9410430.376,-1162108.587
"3825","Mongolia",948,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",277309017.7,500012190,466584890.3,87954435.28,387104892.7,-519967088.1
"3826","Mongolia",948,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",-270725155.9,-10803220.04,1577420540,-37562622.74,452863437.4,786887137.5
"3827","Mongolia",948,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-832787304.5,-608908875.5,-1077790745,-1814943264,-2000881995,-571775877.7
"3828","Mongolia",948,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",821062.69,1752724.64,3210791.422,1614419.463,2036888.356,140939.4563
"3829","Mongolia",948,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",459579273.5,208451656,768247633.3,609537332.4,948173253.4,729979503.8
"3830","Montenegro",943,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",-192172004.1,131867205.7,92731779.06,159731561.3,200813109.1,105157417.2
"3831","Montenegro",943,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",-111115141.2,133190937.6,356376514.2,657146218.4,277330006.2,562499572.8
"3832","Montenegro",943,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",260039225.5,-102087607,-386624456,-553913375.6,-310476907.3,-573308905.3
"3833","Montenegro",943,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",-201839628.2,136464090.8,92472399.36,120985972.5,202302014.4,52914120.35
"3834","Montenegro",943,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",-443302670.3,-706624870.3,-761410520.2,-943031638.1,-795546316.1,-1237017222
"3835","Montenegro",943,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",93727996.11,136569132,123154150,234192854.6,345736645.8,462893289.2
"3836","Montenegro",943,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD",0,11492411.82,0,0,0,0
"3837","Montenegro",943,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",114892030.6,-26925144.43,298636889,496187862.5,-9684842.555,276548435.3
"3838","Montenegro",943,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",114892030.6,-26925144.43,298636889,496187862.5,-9684842.555,358263339.1
"3839","Montenegro",943,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD",12392899.29,-184873587.7,11072877.55,106578580.3,76088933.95,-4781820.865
"3840","Montenegro",943,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",121560243.7,50589899.08,18370770.15,168075509.4,405069774.8,528236683.3
"3841","Montenegro",943,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",-164290.6154,-592.3409766,0,0,668804.5684,10044.06743
"3842","Montenegro",943,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",148924084.2,31103330.5,-30247941.8,103232842.8,-33146901.13,-10809332.54
"3843","Montenegro",943,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD",0,909147.3387,136.7243354,0,670906.3875,12578.63283
"3844","Montenegro",943,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD",164290.6154,46707.91807,0,0,562828.1191,2534.565404
"3845","Montenegro",943,"Capital Account, Total, Net, US Dollars","BK_BP6_USD",-164290.6154,862439.4206,136.7243354,0,108078.2684,10044.06743
"3846","Montenegro",943,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1713465829,1784310769,2025338319,2346469793,2424643403,1247417065
"3847","Montenegro",943,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD",12182431.85,-177755205,-6492231.401,39462003.95,8784143.144,9830904.96
"3848","Montenegro",943,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD",12182431.85,-177755205,-6492231.401,39462003.95,8784143.144,9830904.96
"3849","Montenegro",943,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD",234545094.7,135629442.7,174583678,143895817.2,185102360.7,310465214.3
"3850","Montenegro",943,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",-443302670.3,-706624870.3,-761410520.2,-943031638.1,-795546316.1,-1237017222
"3851","Montenegro",943,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",111130527.7,33599012.31,4287576.525,168389172.2,401829007.8,528950112.4
"3852","Montenegro",943,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2459971471,2763159257,3146141677,3665749411,3600189785,2916503043
"3853","Montenegro",943,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD",0,0,0,0,670906.3875,12578.63283
"3854","Montenegro",943,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD",24236920.77,44894152.95,-5241173.313,915396.8624,18781963.41,12191596.96
"3855","Montenegro",943,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",-15278550.11,60207597.2,-11642270.76,6341729.299,33889357.47,34735369.71
"3856","Montenegro",943,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",44878946.2,113585871.7,69950043.43,84250884.75,69272902.01,57825986.68
"3857","Montenegro",943,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",237876222.5,259158645.6,296432665.5,372752124.4,394708177.4,303846818.6
"3858","Montenegro",943,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",1501175.148,4542701.803,1241393.463,20300470.3,15126629.91,13600331.97
"3859","Montenegro",943,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD",-39515470.88,15313444.25,-6401097.449,5426332.437,15107394.05,22543772.75
"3860","Montenegro",943,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",167036229,204811745.3,243486023.9,297382977.9,330674855.7,256190749.8
"3861","Montserrat",351,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD",16848911.85,-5783754.444,5247193.604,5592371.952,-4799847.852,8805118.815
"3862","Montserrat",351,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD",520000,2045925.926,1381851.852,-412962.963,1046666.667,391481.4815
"3863","Montserrat",351,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD",1028317.37,-156877.037,697095,-166809.8889,-152333.8444,-399086.8178
"3864","Montserrat",351,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD",1028317.37,-156877.037,697095,-166809.8889,-152333.8444,-399086.8178
"3865","Montserrat",351,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD",13871724.17,5402568.937,5577265.57,2446675.359,893078.263,7420031.596
"3866","Montserrat",351,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD",13094141.78,-3789895.152,-598810.3459,539367.1275,1925810.26,12995746.97
"3867","Montserrat",351,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD",0,0,0,0,0,0
"3868","Montserrat",351,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD",6367882.144,-2111592.593,-1775330,2511737.407,6420370.37,15864814.81
"3869","Montserrat",351,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD",13094141.78,-3789895.152,-598810.3459,539367.1275,1925810.26,12995746.97
"3870","Montserrat",351,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD",0,0,0,0,0,0
"3871","Montserrat",351,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD",740.7407407,-13333.33333,-69259.25926,-7777.777778,-231481.4815,0
"3872","Montserrat",351,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD",740.7407407,-13333.33333,-69259.25926,-7777.777778,-231481.4815,0
"3873","Montserrat",351,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD",1029058.111,-170210.3704,627835.7407,-174587.6667,-383815.3259,-399086.8178
"3874","Montserrat",351,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD",-509058.1111,2216136.296,754016.1111,-238375.2963,1430481.993,790568.2993
